"id","site","timestamp","year","place","dataset","answers","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score","relativeScore"
"ab63386b-c1a0-47f5-924c-dbcc2f7a30cb","ar-cities","2018-05-30T22:04:09","2018","san-isidro","budget","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""San Isidro Datos Abiertos - Economía y Finanzas - Presupuestos 2012 a 2017:https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/presupuestos"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"" Creative Commons Attribution "",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de San Isidro"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/presupuestos"",""descValue"":""Presupuesto""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"b5ad3ca5-0fcf-41f5-9ac9-01b6ca135d64","ar-cities","2018-05-30T22:02:28","2018","salta","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Salta"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"ecb7b01e-af35-4db4-ba2d-4afe4cb7971f","ar-cities","2018-05-30T13:50:00","2018","cordoba","law","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Googlear \""Digesto Municipal Cordoba\"" y entrar en https://servicios.cordoba.gov.ar/DigestoWeb/Page/BuscarDocumento.aspx - ir a https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/digesto-municipal/digesto/11 y clickear en Boletines Municipales con resúmenes de texto 2013-2017"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://creativecommons.org/licenses/by-sa/2.5/ar/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Gobierno de la Ciudad de Córdoba"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://gobiernoabierto.cordoba.gob.ar/boletines"",""descValue"":""Boletines Municipales""},{""urlValue"":""https://gobiernoabierto.cordoba.gob.ar/data/datos-abiertos/categoria/digesto-municipal/digesto/11"",""descValue"":""Boletines Municipales le""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","anonymous","Roque De Benedictis","90","100"
"034ab43e-0b17-4387-989d-e6e90040d9de","ar-cities","2018-05-30T21:49:20","2018","rosario","budget","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Municipalidad de Rosario - Gobierno - Presupuestos: https://www.rosario.gov.ar/web/gobierno/presupuestos"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""Los contenidos de este sitio son reutilizables sin licencia propietaria. Desarrollado con software libre por la Municipalidad de Rosario. Buenos Aires 711, Rosario, Santa Fe, Argentina (1997 - 2018)"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Rosario"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":"" https://www.rosario.gov.ar/web/gobierno/presupuestos"",""descValue"":""Presupuesto 2017""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"b85455be-6274-4c3b-b003-f05067cdea29","ar-cities","2018-05-30T21:46:52","2018","rivadavia","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Rivadavia"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"3c20ccdd-98f7-4136-b336-3940eba0f87a","ar-cities","2018-05-30T21:45:27","2018","rio-segundo","budget","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Datos Abiertos Rio Segundo - Presupuestos: http://gobiernoabierto.riosegundo.gob.ar/munirio2/portal/panel/datosabiertos.php"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""CC-BY-SA-AR "",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Rio Segundo"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://gobiernoabierto.riosegundo.gob.ar/munirio2/portal/panel/datosabiertos.php"",""descValue"":""Presupuesto 2017""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"c441ec44-3908-4ac7-ba82-c0e99b51338c","ar-cities","2018-05-30T21:43:34","2018","rafaela","budget","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Ciudad de Rafaela - Cuentas públicas - Presupuesto oficial: http://www.rafaela.gob.ar/gobiernoabierto/BibliotecaVirtual-detalle.aspx?c=19&t=lClPnFO78aLxZxZ1NuaqCD4fCd||inB7CWrJBO4vM3m0=&f=&index=&txt=&i=23934&v=lista"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Rafaela"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":"" http://www.rafaela.gob.ar/gobiernoabierto/BibliotecaVirtual-detalle.aspx?c=19&t=lClPnFO78aLxZxZ1NuaqCD4fCd||inB7CWrJBO4vM3m0=&f=&index=&txt=&i=23934&v=lista"",""descValue"":""Presupuesto""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","60","67"
"dbf17d6f-62da-4c0e-a3e7-93db48cf0f05","ar-cities","2018-05-30T21:42:30","2018","olavarria","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Olavarría"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"7e96fbce-f7a8-497e-ae5b-0df46e071ea6","ar-cities","2018-05-30T21:34:26","2018","neuquen","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Neuquén"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"a97a27a9-f310-4907-a398-3544372f5a87","ar-cities","2018-05-30T21:33:39","2018","moron","budget","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal de Morón - Transparencia - Gobierno Abierto - Presupuesto: http://www.moron.gob.ar/presupuesto-2017/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Morón"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":"" http://www.moron.gob.ar/presupuesto-2017/"",""descValue"":""Presupuesto 2017""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"cdb94f44-28ed-48d1-ab2c-52b6cef07acf","ar-cities","2018-05-30T21:31:36","2018","moreno","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Moreno"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"36ed0ee2-d47d-4b56-b0c3-1163aaadb4af","ar-cities","2018-05-30T21:29:57","2018","mercedes","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipio Mercedes"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"067841d4-926a-4e73-a5be-3f5b4e1b144d","ar-cities","2018-05-30T21:29:25","2018","lujan","budget","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Lujan Gobierno Municipal - Gobierno Abierto - Economía - Presupuesto 2017: http://datos.lujan.gov.ar/dataviews/233956/presupuesto-2017/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""    http://opendatacommons.org/licenses/pddl/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Luján"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://datos.lujan.gov.ar/dataviews/233956/presupuesto-2017/"",""descValue"":""Presupuesto 2017""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"defaceda-5619-414e-91a1-01b0340545d9","ar-cities","2018-05-30T21:27:38","2018","lincoln","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Lincoln"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"c56f2b4d-8d37-4a22-91b9-58ee4d147c7d","ar-cities","2018-05-30T21:26:55","2018","la-plata","budget","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal La Plata - Transparencia - Presupuesto: https://www.laplata.gov.ar/descargas/presupuestos/2017/Proyeccion-plurianual-presupuesto.pdf"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de La Plata"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Presupuesto por oficina de gobierno"",""Presupuesto por sub-secretaría"",""Descripciones de la secciones del presupuesto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":"" https://www.laplata.gov.ar/descargas/presupuestos/2017/Proyeccion-plurianual-presupuesto.pdf"",""descValue"":""Presupuesto 2017""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","60","67"
"febb4a31-089a-40ac-a8ae-679b8ce2baeb","ar-cities","2018-05-30T21:23:52","2018","junin","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipio de Junin"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"a14cd4b9-6e1b-4138-9c85-dabffe4204f1","ar-cities","2018-05-30T21:23:26","2018","gualeguaychu","budget","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Gualeguaychu"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
